account_id,observation_date,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,newfriend_pcnt_chng,days_since_newfriend,is_churn
980,2020-03-01,-0.42955347176960385,-0.3282670555950658,-1.186310502655361,-0.5626578704811773,-0.2763877308507412,-0.8237946534231991,-0.7802843568509554,-1.6815453157611444,0.7351186411906259,-1.190119063422827,0.9142995702480305,-0.5014700340282434,-0.534872987163939,-0.07821803645565736,-0.6645377971459784,-0.4696024991929031,False
992,2020-03-01,0.5340747085060501,-0.8286737387043485,-0.2501932276099096,0.22776592763041323,-1.4569192489873644,-0.8237946534231991,2.013106270804293,1.901033703070987,0.45355148032505455,-0.2108331410112111,0.9590288251779505,-0.9209413863453375,-0.534872987163939,-1.0517276032837388,-1.2859237003664226,2.459646626021975,False
1020,2020-03-01,-1.9886218423676971,-0.7035720679270279,-1.0309560061797058,-1.3206372795521204,1.1258902016305878,0.3103128232553293,1.1122699019240792,1.0745487008215528,-0.5592834356491109,-0.12272815475156015,-1.202965432417498,-0.9130589576076884,2.439281521627675,3.4082426820834795,-1.1499955408333584,-0.3834481131571714,False
1025,2020-03-01,-0.8662594147794381,-0.8286737387043485,-1.3764490395667464,-0.9852260477762628,-2.1101011468697313,-0.8237946534231991,-1.3911692028756302,-1.6815453157611444,0.3737758183748918,-1.190119063422827,0.5524915571732261,-0.1734856077402264,-0.534872987163939,-1.1112434702508478,-0.19849842410190896,-0.6419112712643665,False
1073,2020-03-01,-0.3357113103866584,-0.7035720679270279,0.03651162406816295,-0.7472479915851922,-1.4569192489873644,0.3103128232553293,-0.7009148363945347,-1.1600913369614037,-0.8696160989194397,-0.8468061960731227,-0.5486739677120778,0.37025239703436336,2.439281521627675,-0.9258286463282315,-0.19849842410190896,0.9950220634145359,False
1078,2020-03-01,0.20941664662218779,-0.20316538481774515,1.0744922059648816,-0.22724663870532,0.23153146318842985,-0.8237946534231991,0.3047597639412423,0.30381505704856976,-1.0847551828880417,-0.10450809782551182,-0.9008841287242582,0.2469394561489345,-0.534872987163939,-0.269519039143074,1.4326394902948616,0.04732381702148714,False
1150,2020-03-01,-0.39697752918935825,-0.4533687263723865,-0.048768556636051556,0.19532153858976506,-2.1101011468697313,-0.8237946534231991,-0.7802843568509554,-0.638637358161663,0.12987133922058408,-0.03143812453076586,-0.5317531368217393,0.380038638871282,-0.534872987163939,-1.1112434702508478,-0.87813922176723,-0.21113934108570798,False
1152,2020-03-01,-0.6609250304576535,0.17213962751421683,-0.4403317645212949,-0.5626578704811773,-1.074832332576304,0.3103128232553293,-0.30118530238000335,-0.8550603135117105,-0.3257867173602644,-0.8038920837921399,-0.4286827021806783,-0.3671863748242274,-0.08898504231135919,-0.5756006723676519,-0.3193234470651641,-0.6419112712643665,False
1200,2020-03-01,-0.49918501011229577,-0.8286737387043485,-1.3764490395667464,0.161552528157594,0.37679416703162566,0.3103128232553293,1.1054525367950203,1.1121714936734823,2.5266729317496517,-0.05624168295896535,1.1419493560611658,-0.9327834563869902,-0.534872987163939,0.7878537704519719,-0.19849842410190896,-0.6419112712643665,False
1230,2020-03-01,0.6231774174759632,0.17213962751421683,1.2670276239629796,0.4496808406167614,0.30695909122495835,-0.8237946534231991,-0.5032722401555948,-0.8550603135117105,-0.8361000933020833,-0.6751497469491915,-0.6955177906297523,1.453560324324317,-0.534872987163939,-0.5440922611491457,-0.19849842410190896,-0.6419112712643665,False
1309,2020-03-01,1.643239927800474,5.301308129384364,-0.7858247979083356,1.902987010119145,0.14953696338604733,-0.8237946534231991,0.8749150311683953,1.0745487008215528,4.7328266427088055,0.2775434591737837,3.7317583727730006,-0.8681053949464871,-0.534872987163939,-0.975063094475917,0.08032855196714131,-0.6419112712643665,False
1337,2020-03-01,-0.8662594147794381,0.17213962751421683,-0.5956862609969499,-0.8577086156569158,-0.42165043469393726,0.3103128232553293,-0.1420032660380877,-0.21763892175117083,-0.484719125426524,-0.2631743123091781,-0.49852188072052883,-0.54012096865847,-0.08898504231135919,0.3066346007112598,0.4539567416567993,-0.21113934108570798,False
1354,2020-03-01,0.7956561518805108,-0.4533687263723865,0.9310552557069119,1.136566447373199,0.37679416703162566,0.3103128232553293,0.5264143916296719,-0.4707666721952275,0.10762285076848783,-0.9429337964591872,-0.19146841061135408,-0.07523498676980754,0.5979935977192693,-0.6138608632635647,-0.19849842410190896,-0.038830569014244566,False
1430,2020-03-01,-0.927525633582138,-0.7035720679270279,-1.186310502655361,-0.9852260477762628,-0.2763877308507412,-0.8237946534231991,-2.435483744870306,-1.6815453157611444,0.06344320076883994,-1.190119063422827,0.15576954458405437,-0.9637381195202763,-0.534872987163939,0.5902102534699631,-0.7422110622341658,-0.038830569014244566,False
1486,2020-03-01,-0.08662678329088903,-0.4533687263723865,-0.7858247979083356,-1.3206372795521204,0.8446076367760607,0.3103128232553293,-1.2230721073918729,-0.638637358161663,-0.766286330363976,1.1272428143612954,0.8039183295586073,0.18958138287907175,0.5979935977192693,0.7494104186420625,-0.4703547431680374,-0.038830569014244566,False
1511,2020-03-01,0.11745589327989069,-0.20316538481774515,0.7229773053627997,1.273124689505696,0.05972215077755181,0.3103128232553293,0.17530261011638396,-0.33360633471196993,0.575630754976395,-0.691761678324691,-0.7111002272152476,0.07353962172500295,0.1659141288439537,-0.3223877230098933,-0.379735995519251,-0.6419112712643665,False
1556,2020-03-01,-1.340083860403545,-0.7035720679270279,0.2506543022527861,-0.5626578704811773,-0.2763877308507412,0.3103128232553293,-0.1420032660380877,-0.21763892175117083,-0.8748274133595405,-0.2631743123091781,-1.3806297408589059,-0.014143942491000303,2.439281521627675,1.29914914432746,-0.7422110622341658,0.8227132913430725,False
1572,2020-03-01,-0.15322695482323387,-0.7035720679270279,-2.557697522883568,-0.3456233603365152,0.8446076367760607,-0.8237946534231991,-0.7009148363945347,-0.8550603135117105,-1.4177784616462246,-0.5034933287234186,-1.6669705118967608,-0.9637381195202763,-0.534872987163939,0.852780105918253,-0.7422110622341658,0.9950220634145359,False
1576,2020-03-01,-1.0670780389873382,-0.5784703971497072,-0.2501932276099096,-0.22724663870532,-1.4569192489873644,-0.8237946534231991,-0.6291163716807511,0.18784764408777085,-0.15169588319976185,2.2086783573272193,-0.9823695012092472,0.034377992154502136,-0.534872987163939,-0.6291649473351862,-0.560973479942571,0.39194136116441397,False
1625,2020-03-01,-1.340083860403545,-0.3282670555950658,-0.14354288196315276,-0.4118367598093344,0.37679416703162566,-0.8237946534231991,1.0029023041260592,0.9931397218147461,-0.4620285464700905,-0.08429019687738838,-1.2278134797982392,-0.7862788043848824,-0.534872987163939,2.1871885946144243,-0.8509535898606171,0.39194136116441397,False
1657,2020-03-01,-0.1081893111247167,0.17213962751421683,0.03651162406816295,-0.9852260477762628,0.37679416703162566,-0.8237946534231991,-0.969602960047763,-0.638637358161663,-1.0101909091968755,0.3547888550999212,-0.2972471953266965,0.7080230563893498,-0.534872987163939,0.22216518758879578,0.4539567416567993,0.04732381702148714,False
1660,2020-03-01,-0.8095357560107653,0.6725463106234995,0.8091203627630001,0.47366008138095517,-0.2763877308507412,-0.8237946534231991,1.3782384785607458,1.4471785570372995,-0.484719125426524,0.04974332599386715,-1.3538516091562187,-0.6430386720756366,-0.534872987163939,0.41110969404049624,0.3452142140303479,-0.5557568852286349,False
1664,2020-03-01,-0.6609250304576535,-0.5784703971497072,-0.7858247979083356,-0.28431932768998763,-0.8037373511049976,0.3103128232553293,-0.6291163716807511,-0.33360633471196993,0.49979620972449434,0.3547888550999212,-0.026499157769094138,-0.3587723633520303,1.1041226964555177,-0.3500668881051758,-0.8509535898606171,-0.21113934108570798,False
1756,2020-03-01,0.23776874416434557,-0.7035720679270279,-1.186310502655361,-0.7472479915851922,-0.2763877308507412,-0.8237946534231991,-0.3468546608809541,0.18784764408777085,0.42998248514437937,1.075745935240801,2.0207588802117,-0.6942328265904053,-0.534872987163939,-0.6291649473351862,-0.19849842410190896,1.0811764494502676,False
1773,2020-03-01,0.4544789935787201,0.6725463106234995,-1.186310502655361,0.6815538810374657,0.14953696338604733,-0.8237946534231991,0.5264143916296719,0.9931397218147461,3.1210801049006958,0.9109557057681107,2.3934971696849923,-0.875995346018836,-0.534872987163939,-0.5233428301972189,-0.09964154917094514,0.21963258909295055,False
1799,2020-03-01,-0.08662678329088903,-0.20316538481774515,-0.2501932276099096,-0.031699723217435284,-0.15055545322263064,-0.8237946534231991,-1.0857267798632928,-1.1600913369614037,0.09220870522263558,-0.5721558960137276,0.060626351970975656,0.5582877586806947,-0.534872987163939,-0.3077792493221278,4.151202680956145,-0.038830569014244566,False
1815,2020-03-01,-0.4635777007217031,-0.4533687263723865,-0.14354288196315276,0.010731417485750662,-0.2763877308507412,-0.8237946534231991,0.3433997056001411,0.8252690358483106,0.011987092243259128,0.9489842321457153,-0.5108899789840022,-0.5718064557501563,-0.534872987163939,-0.03995787448445595,-0.4703547431680374,1.0811764494502676,False
1851,2020-03-01,-0.27898765161798567,-0.7035720679270279,0.2506543022527861,-0.7472479915851922,0.5597555893018175,-0.8237946534231991,2.1881501651734694,1.9802963209377766,-0.9823037709867599,-0.3273782135503139,-0.6848321662371174,-0.9013174214674101,-0.534872987163939,0.6825370644374293,-1.1046861180748277,-0.6419112712643665,False
1914,2020-03-01,0.5619111986732633,-0.8286737387043485,0.15029247713711608,-0.28431932768998763,0.14953696338604733,0.3103128232553293,2.668492390751137,2.495941011648238,-0.5994294603846798,-0.2825960295124117,0.4401102879211425,-0.934157049571693,-0.534872987163939,-0.5928794754095519,-1.2859237003664226,2.6319553980934383,False
1955,2020-03-01,0.1009946326231759,0.5474446398461789,-0.6854629727926652,0.08957446506166974,-0.42165043469393726,1.444420367980305,2.019239116390175,2.008688334553074,0.9345789073694168,-0.06807215522479534,0.9405675895950878,-0.939284776954395,0.1049408860580765,-0.6291649473351862,-0.365794605393638,-0.3834481131571714,False
1980,2020-03-01,0.35376793369773124,0.04703795673689617,1.0122681701470764,0.25898570374238067,-0.15055545322263064,0.3103128232553293,-0.8690119318782922,-1.6815453157611444,-0.8031880126554395,-1.190119063422827,-0.7324809334751262,1.6935413000806707,-0.02747434374801074,-0.6291649473351862,0.23647166465539096,-0.3834481131571714,False
1988,2020-03-01,0.7327095391665323,-0.3282670555950658,-0.6854629727926652,0.0510919040858701,-1.4569192489873644,0.3103128232553293,-1.0857267798632928,-1.1600913369614037,0.8704821182403727,-0.5721558960137276,1.972366921334002,0.12563415327397756,0.33098573483123345,-1.0653312276775537,-0.41598346848055895,0.21963258909295055,False
2004,2020-03-01,-0.27898765161798567,-0.5784703971497072,0.4216439284886659,-1.136047158448106,-0.5934597471048155,-0.8237946534231991,1.1896006830970651,1.5461633285391903,-1.2026393776776227,0.6333788557404995,-0.8232782490310986,-0.6981744034721947,-0.534872987163939,-0.48920670536600414,0.8889268521626047,-0.3834481131571714,False
2061,2020-03-01,-0.9941258051144828,0.04703795673689617,-0.8996056509772885,-0.4118367598093344,0.23153146318842985,-0.8237946534231991,-0.17875756539719695,0.050687306604513455,0.484511086585794,0.27347794129171604,-0.31437824910180895,-0.6508545004208144,-0.534872987163939,1.4139298712803259,-0.19849842410190896,-0.6419112712643665,False
2084,2020-03-01,1.1280666124566354,1.172952993732782,1.2476610934000778,0.9195319372285364,-0.15055545322263064,-0.8237946534231991,0.6233036250997772,0.8771723088539471,-0.46360246762499624,0.3818925960298509,-0.1360092515854942,0.0849121902068139,-0.534872987163939,-0.9258286463282315,-0.26246461311331176,-0.6419112712643665,False
2128,2020-03-01,0.9418934829144252,0.42234296906885815,0.8722670739979446,1.5654735513357971,0.7129040486599185,-0.8237946534231991,1.798441257296155,1.775359070661769,0.7978935495656001,-0.08902110659996383,0.05703976184090279,-0.7558745196255477,-0.534872987163939,-0.5240965599677976,-0.5091913430893729,-0.6419112712643665,False
2139,2020-03-01,0.1009946326231759,0.17213962751421683,-0.2501932276099096,-0.649814816000405,0.37679416703162566,0.3103128232553293,0.26403018514372045,0.797909690987157,-0.5921954830853724,1.1051727542078134,0.3167357037482993,-0.5801283500635727,-0.08898504231135919,-0.030722648013108256,0.4539567416567993,-0.5557568852286349,False
2237,2020-03-01,-0.20108123139348671,-0.7035720679270279,0.18507651757284596,-1.5586153357431909,-0.2763877308507412,-0.8237946534231991,-0.7009148363945347,-0.8550603135117105,-1.2715747639671944,-0.5034933287234186,-0.5486739677120778,0.5175658195315739,-0.534872987163939,-0.3077792493221278,-0.19849842410190896,1.7704115377361211,False
2249,2020-03-01,-0.15322695482323387,-0.3282670555950658,0.49578551052415637,-0.07642552803347705,-2.1101011468697313,0.3103128232553293,0.047315337158719814,0.24806369857211916,-0.6946468951356748,0.2359497796907623,-0.7715053384209395,0.00850769063088967,0.33098573483123345,-1.1112434702508478,-0.19849842410190896,0.21963258909295055,False
2250,2020-03-01,-1.1477229920764482,-0.0780637140404245,0.15029247713711608,-0.5626578704811773,-0.15055545322263064,0.3103128232553293,-0.44744568905042514,0.12238906616290159,-0.8145685647753604,1.1866624447603498,-1.2553399156843907,0.1975262881299963,0.05373398286552341,1.138456319424857,0.018986685522257598,-0.6419112712643665,False
2259,2020-03-01,-0.22617918869608933,0.17213962751421683,1.2075553067981766,-0.031699723217435284,0.7588810834426861,-0.8237946534231991,0.43212728062747763,0.050687306604513455,-1.0552937133768066,-0.5581112926172292,-1.2493853347246986,0.23574533037587572,-0.534872987163939,0.8564240410572682,-0.49506892927802,-0.5557568852286349,False
2264,2020-03-01,0.012918367576914672,0.04703795673689617,0.49578551052415637,-0.5626578704811773,1.266800277481857,-0.8237946534231991,1.0985729117621745,0.5335533877769022,-0.9997830500642638,-0.6751497469491915,-0.6159569978280541,-0.6436986391039939,-0.534872987163939,1.138456319424857,0.23647166465539096,-0.038830569014244566,False
2290,2020-03-01,0.3170207594365239,-0.3282670555950658,-1.186310502655361,-0.9852260477762628,0.37679416703162566,0.3103128232553293,-0.041412237868616676,0.5335533877769022,0.06344320076883994,1.2279976920467608,2.1565106268292924,-0.7809325193369059,0.33098573483123345,-0.2527474309151336,0.8889268521626047,-0.3834481131571714,False
2296,2020-03-01,-1.1477229920764482,-0.20316538481774515,-2.557697522883568,-1.136047158448106,0.14953696338604733,-0.8237946534231991,-0.3468546608809541,-0.8550603135117105,-1.4177784616462246,-0.7781435978846554,-1.6669705118967608,-0.9637381195202763,-0.534872987163939,1.5669707602043936,0.5264516875794151,-0.2972937271214397,False
2362,2020-03-01,0.26510804748773104,0.5474446398461789,-1.3764490395667464,0.4969637599334513,-0.039563518282876756,0.3103128232553293,-0.3954724133821976,-0.33360633471196993,3.219837774488228,-0.0866133676089461,2.441054570855856,-0.7423821274435888,-0.207888390501774,-0.5086453166062709,-0.2891171717506953,-0.5557568852286349,False
2368,2020-03-01,0.9078692539623252,-0.20316538481774515,-0.7858247979083356,0.4496808406167614,-0.8037373511049976,0.3103128232553293,-0.8690119318782922,-0.33360633471196993,1.7658789160309292,1.0168922973067762,2.4443895857552067,-0.1734856077402264,0.1659141288439537,-1.0033154412933756,-0.19849842410190896,-0.6419112712643665,False
2397,2020-03-01,-0.4635777007217031,0.17213962751421683,-0.1952005562499246,-0.07642552803347705,-1.074832332576304,0.3103128232553293,-1.607884050860631,-1.6815453157611444,-0.033811716950353246,-1.190119063422827,-0.4596734548298664,1.4761371458053743,-0.08898504231135919,-0.692044763055986,-0.560973479942571,-0.3834481131571714,False
2476,2020-03-01,-1.1477229920764482,-0.8286737387043485,-1.186310502655361,-0.4838148229052586,-2.1101011468697313,-0.8237946534231991,1.0775488391715837,1.1652970237623828,0.8704821182403727,0.07523409036238378,-0.15195195512290585,-0.9211128396266296,-0.534872987163939,-1.1112434702508478,-1.2859237003664226,2.2873378539505116,False
2485,2020-03-01,0.17997381983359542,-0.20316538481774515,-1.186310502655361,-1.136047158448106,0.6645682084280736,-0.8237946534231991,0.10114635410243945,0.18784764408777085,-0.15169588319976185,0.023737118547414383,1.9222148737432905,-0.8114998556686509,-0.534872987163939,0.16484682253976035,-0.19849842410190896,0.30578697512868225,False
2489,2020-03-01,-1.4580737379749178,-0.8286737387043485,-1.9670732812251572,-0.8577086156569158,-1.4569192489873644,-0.8237946534231991,1.3589216841391303,0.7400119713706894,2.1365646966868352,-0.7054420542303186,0.8039183295586073,-0.9563107744907955,-0.534872987163939,-0.3077792493221278,-0.19849842410190896,-0.6419112712643665,False
2514,2020-03-01,1.9195664447468435,-0.3282670555950658,0.9310552557069119,1.506594691585011,0.7588810834426861,-0.8237946534231991,0.775651428373999,1.18220333230364,0.619614369249806,0.7520509575018245,1.4190495963409473,-0.266779496326666,-0.534872987163939,-0.9236642873086085,-0.560973479942571,-0.2972937271214397,False
2525,2020-03-01,-0.7073282750878278,-0.3282670555950658,-1.0309560061797058,-1.8940265675190486,-0.2763877308507412,-0.8237946534231991,2.4832169544983467,2.3726483307886244,-1.0847551828880417,-0.20535316723526065,0.2447700574662658,-0.9554344164463495,-0.534872987163939,0.2661238069479741,3.0637774046916317,-0.2972937271214397,False
2548,2020-03-01,-0.49918501011229577,-0.20316538481774515,-0.7858247979083356,-0.649814816000405,0.7129040486599185,1.444420367980305,-0.969602960047763,-0.1171833793619224,-0.025675452274453867,2.4146658738091964,0.19461806095071318,-0.08222948170054785,0.804717529440819,1.2373442672970578,-0.6817985203046305,-0.5557568852286349,False
2559,2020-03-01,1.3686477449477,2.0486646891740268,1.1761864639782822,0.6439462285326979,-0.2763877308507412,0.3103128232553293,1.2370692153823946,0.7400119713706894,-0.6390332016628958,-0.6196915076384962,0.257800324174743,-0.4224220145465575,-0.3766423032457861,-0.9936633470609072,-0.03538465441073743,-0.3834481131571714,False
2611,2020-03-01,-0.7073282750878278,-0.20316538481774515,0.07615089510162557,-0.9852260477762628,1.4120629813250531,0.3103128232553293,-0.8690119318782922,-0.8550603135117105,-1.0276701886469315,-0.307314494412459,-0.9236785216680271,0.6167669040398235,0.1659141288439537,2.4182600630774846,1.4326394902948616,-0.6419112712643665,False
2670,2020-03-01,1.0208726701248443,-0.3282670555950658,-0.005062019338539329,0.161552528157594,0.9231816526601005,-0.8237946534231991,0.7861874561410586,1.0349448691177718,0.031113652466030806,0.376547956187563,1.3630666016509492,-0.6933880154596385,-0.534872987163939,-0.45386364874481755,-0.41598346848055895,-0.12498495504997628,False
2700,2020-03-01,-0.005981830201779186,0.04703795673689617,-0.1952005562499246,-0.3456233603365152,0.7129040486599185,-0.8237946534231991,-0.3954724133821976,-0.638637358161663,-0.3441443516805092,-0.52801565211413,0.09947481726247515,-0.13347826564868942,-0.534872987163939,0.4679792439846971,-0.19849842410190896,-0.4696024991929031,False
2718,2020-03-01,-0.4635777007217031,-0.5784703971497072,0.9021680600130372,-0.031699723217435284,-2.1101011468697313,-0.8237946534231991,-1.913326473872968,-1.6815453157611444,-0.91650008123234,-1.190119063422827,-1.2344275446226756,3.665546075839084,-0.534872987163939,-1.1112434702508478,0.8889268521626047,0.39194136116441397,False
2723,2020-03-01,-1.597626143380118,-0.8286737387043485,-0.4403317645212949,-1.8940265675190486,-0.5934597471048155,-0.8237946534231991,-0.25812708585361765,0.12238906616290159,-1.258846000304976,0.6274196824263817,-1.2392577657605106,-0.3948415830508349,-0.534872987163939,1.29914914432746,-0.19849842410190896,-0.6419112712643665,False
2771,2020-03-01,0.7889123274699464,0.7976479814008202,1.2075553067981766,0.47366008138095517,0.7129040486599185,-0.8237946534231991,-0.30118530238000335,-0.21763892175117083,-0.7841940432006882,-0.03143812453076586,-0.4794346802439207,1.10254290236779,-0.534872987163939,-0.41204560265094164,1.0701644344541996,-0.038830569014244566,False
