mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,params,split0_test_lift,split1_test_lift,mean_test_lift,std_test_lift,rank_test_lift,split0_test_AUC,split1_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC
0.1138911247253418,0.01742267608642578,0.045975685119628906,0.0004088878631591797,0.1,6,9,40,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 40}",3.564658584858981,4.077871198568873,3.821264891713927,0.25660630685494623,10,0.6891196410238255,0.7006941417883344,0.69490689140608,0.005787250382254472,11
0.0679788589477539,0.01924610137939453,0.02647244930267334,0.004308104515075684,0.1,2,12,80,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 12, 'n_estimators': 80}",3.458250865907966,4.077871198568873,3.7680610322384194,0.3098101663304538,22,0.6915778666761072,0.696558800029055,0.6940683333525811,0.0024904666764739014,12
0.09569501876831055,0.024106740951538086,0.029623746871948242,0.002975940704345703,0.1,2,9,120,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 120}",3.405047006432459,4.1548121645796074,3.779929585506033,0.37488257907357414,21,0.6910158600913372,0.6968239267814339,0.6939198934363855,0.0029040333450483513,13
0.051926612854003906,0.018819332122802734,0.02115154266357422,0.0003285408020019531,0.1,4,9,20,"{'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 9, 'n_estimators': 20}",3.458250865907966,4.077871198568873,3.7680610322384194,0.3098101663304538,22,0.6920074318891007,0.695630856395729,0.6938191441424149,0.0018117122533141128,14
0.04628169536590576,0.010974526405334473,0.020271658897399902,0.00043523311614990234,0.1,2,12,40,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 12, 'n_estimators': 40}",3.458250865907966,3.7701073345259397,3.614179100216953,0.15592823430898695,88,0.6886758517971567,0.6988423403791675,0.6937590960881621,0.005083244291005373,15
0.07091343402862549,0.021510004997253418,0.02330923080444336,0.0009343624114990234,0.1,2,9,80,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 80}",3.458250865907966,4.077871198568873,3.7680610322384194,0.3098101663304538,22,0.688739701814099,0.6985318152102855,0.6936357585121923,0.004896056698093232,16
0.046717047691345215,0.013269305229187012,0.020856738090515137,3.349781036376953e-05,0.2,2,12,40,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 12, 'n_estimators': 40}",3.405047006432459,4.077871198568873,3.7414591025006665,0.3364120960682071,28,0.6913186735380242,0.6944895402048377,0.692904106871431,0.001585433333406716,17
0.1262972354888916,0.04432272911071777,0.0387423038482666,0.00475311279296875,0.1,4,12,80,"{'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 12, 'n_estimators': 80}",3.351843146956952,4.1548121645796074,3.7533276557682798,0.4014845088113277,26,0.6885266576981626,0.697008698336602,0.6927676780173823,0.0042410203192196905,18
0.10966336727142334,0.03277695178985596,0.03357350826263428,0.004554390907287598,0.1,4,9,80,"{'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 9, 'n_estimators': 80}",3.564658584858981,4.000930232558139,3.7827944087085603,0.2181358238495792,20,0.6914991604671039,0.6938121958306094,0.6926556781488566,0.0011565176817527334,19
0.08613014221191406,0.021318674087524414,0.029964685440063477,0.0048410892486572266,0.1,2,3,120,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 120}",3.511454725383474,4.1548121645796074,3.8331334449815406,0.3216787195980668,8,0.6883676648341922,0.6960734909566354,0.6922205778954138,0.0038529130612215967,20
0.06546509265899658,0.018640875816345215,0.02331531047821045,3.039836883544922e-05,0.2,4,3,40,"{'learning_rate': 0.2, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 40}",3.458250865907966,4.000930232558139,3.7295905492330528,0.27133968332508673,31,0.6968527631252878,0.6873973995787027,0.6921250813519952,0.004727681773292525,21
0.03851330280303955,0.00823962688446045,0.01825892925262451,0.0002180337905883789,0.2,2,3,20,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 20}",3.351843146956952,3.9239892665474065,3.6379162067521795,0.28607305979522724,78,0.6865956688194448,0.6975979697828139,0.6920968193011293,0.005501150481684536,22
0.04728138446807861,0.011765837669372559,0.02097177505493164,0.0011167526245117188,0.1,2,6,40,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 6, 'n_estimators': 40}",3.511454725383474,4.077871198568873,3.7946629619761736,0.2832082365926998,17,0.6831164750744707,0.7010378078012639,0.6920771414378672,0.008960666363396597,23
0.09503567218780518,0.025708317756652832,0.02452099323272705,0.0008651018142700195,0.1,2,6,120,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 6, 'n_estimators': 120}",3.6178624443344876,4.1548121645796074,3.8863373044570473,0.26847486012255994,2,0.6902585103854266,0.6938258153555604,0.6920421628704936,0.0017836524850669,24
0.056336164474487305,0.009300947189331055,0.03084743022918701,0.003059983253479004,0.2,4,12,20,"{'learning_rate': 0.2, 'max_depth': 4, 'min_child_weight': 12, 'n_estimators': 20}",3.511454725383474,4.231753130590341,3.8716039279869072,0.3601492026034334,4,0.6828683450581351,0.7011426781433863,0.6920055116007606,0.009137166542625585,25
0.07829880714416504,0.026933670043945312,0.02494657039642334,0.0019882917404174805,0.2,2,12,80,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 12, 'n_estimators': 80}",3.298639287481445,4.000930232558139,3.6497847600197924,0.35114547253834716,69,0.6941435626539354,0.6898557238323527,0.6919996432431441,0.0021439194107913395,26
0.04561352729797363,0.011461734771728516,0.02309107780456543,0.003958463668823242,0.1,2,9,40,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 40}",3.458250865907966,4.077871198568873,3.7680610322384194,0.3098101663304538,22,0.6855661663185472,0.6983488595917775,0.6919575129551623,0.0063913466366151694,27
0.08242535591125488,0.018785476684570312,0.02246701717376709,0.00032460689544677734,0.2,2,9,80,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 80}",3.511454725383474,4.1548121645796074,3.8331334449815406,0.3216787195980668,8,0.6910923536759909,0.6926073218566137,0.6918498377663023,0.0007574840903114,28
0.0443572998046875,0.010096311569213867,0.0240556001663208,0.0032912492752075195,0.2,4,3,20,"{'learning_rate': 0.2, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 20}",3.511454725383474,4.077871198568873,3.7946629619761736,0.2832082365926998,17,0.6879668637377421,0.6957107576087747,0.6918388106732584,0.0038719469355162905,29
0.05014300346374512,0.011480331420898438,0.02032327651977539,0.0006132125854492188,0.2,2,9,40,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 40}",3.564658584858981,4.1548121645796074,3.8597353747192944,0.29507678986031327,6,0.6892675707660485,0.6943887557202004,0.6918281632431245,0.0025605924770759625,30
0.07173275947570801,0.015727758407592773,0.02349233627319336,0.0010845661163330078,0.1,2,6,80,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 6, 'n_estimators': 80}",3.6178624443344876,4.308694096601074,3.9632782704677805,0.34541582613329314,1,0.6873394266900656,0.696108901721508,0.6917241642057868,0.00438473751572116,31
0.07478928565979004,0.025199413299560547,0.03198516368865967,0.006876587867736816,0.2,6,9,20,"{'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 20}",3.511454725383474,3.7701073345259397,3.6407810299547068,0.12932630457123295,77,0.6887299030491227,0.6945240430013802,0.6916269730252514,0.0028970699761287078,32
0.046613454818725586,0.012067317962646484,0.0267869234085083,0.005039811134338379,0.3,4,12,20,"{'learning_rate': 0.3, 'max_depth': 4, 'min_child_weight': 12, 'n_estimators': 20}",3.0326199901039086,3.9239892665474065,3.478304628325658,0.445684638221749,152,0.693390322107531,0.6890222089053534,0.6912062655064422,0.002184056601088835,33
0.04683816432952881,0.013719677925109863,0.022876739501953125,0.0020334720611572266,0.1,4,12,20,"{'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 12, 'n_estimators': 20}",3.2454354280059374,4.000930232558139,3.6231828302820386,0.37774740227610093,85,0.6843950558592822,0.6978662744243481,0.6911306651418152,0.006735609282532973,34
0.07161307334899902,0.02071976661682129,0.0311281681060791,0.0013649463653564453,0.2,4,12,40,"{'learning_rate': 0.2, 'max_depth': 4, 'min_child_weight': 12, 'n_estimators': 40}",3.298639287481445,4.000930232558139,3.6497847600197924,0.35114547253834716,69,0.6908505454435111,0.6912390135832063,0.6910447795133587,0.0001942340698475875,35
0.08009886741638184,0.019534587860107422,0.04067063331604004,0.0004208087921142578,0.1,6,12,20,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 12, 'n_estimators': 20}",3.2454354280059374,4.077871198568873,3.661653313287405,0.41621788528146797,62,0.6873147717330286,0.6946783976174911,0.6909965846752598,0.003681812942231244,36
0.04502129554748535,0.010789871215820312,0.01875627040863037,0.00032389163970947266,0.1,2,3,40,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 40}",3.351843146956952,4.1548121645796074,3.7533276557682798,0.4014845088113277,26,0.6852750481719931,0.6966545906878767,0.6909648194299349,0.005689771257941789,37
0.0673518180847168,0.017064571380615234,0.024051308631896973,0.0026324987411499023,0.1,2,3,80,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 80}",3.458250865907966,4.231753130590341,3.8450019982491535,0.3867511323411874,7,0.6845992494778206,0.6973196774896492,0.6909594634837348,0.0063602140059143,38
0.08010423183441162,0.014992833137512207,0.023021936416625977,0.0002739429473876953,0.3,2,9,80,"{'learning_rate': 0.3, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 80}",3.2454354280059374,4.000930232558139,3.6231828302820386,0.37774740227610093,85,0.692046626949006,0.6893794944432337,0.6907130606961198,0.0013335662528861647,39
0.052614450454711914,0.012622594833374023,0.024021267890930176,0.0005756616592407227,0.4,2,9,40,"{'learning_rate': 0.4, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 40}",3.1922315685304303,3.7701073345259397,3.481169451528185,0.2889378829977547,146,0.6908935335737296,0.690478136122612,0.6906858348481708,0.00020769872555881363,40
0.06937789916992188,0.01945662498474121,0.0278472900390625,0.0017695426940917969,0.2,1,9,120,"{'learning_rate': 0.2, 'max_depth': 1, 'min_child_weight': 9, 'n_estimators': 120}",3.405047006432459,4.000930232558139,3.702988619495299,0.29794161306284006,40,0.6845391925311917,0.6958651122248856,0.6902021523780386,0.005662959846846949,41
0.07994222640991211,0.031948089599609375,0.030882716178894043,0.0061081647872924805,0.2,4,9,40,"{'learning_rate': 0.2, 'max_depth': 4, 'min_child_weight': 9, 'n_estimators': 40}",3.351843146956952,3.847048300536673,3.5994457237468125,0.24760257678986042,100,0.6940335636148465,0.6862202186387738,0.6901268911268101,0.0039066724880363335,42
0.035884976387023926,0.008834481239318848,0.019383907318115234,5.14984130859375e-05,0.2,2,9,20,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 20}",3.458250865907966,3.7701073345259397,3.614179100216953,0.15592823430898695,88,0.6853455360619838,0.6949072056366674,0.6901263708493256,0.0047808347873418144,43
0.11664998531341553,0.040842652320861816,0.045148253440856934,0.002812504768371582,0.1,6,12,40,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 12, 'n_estimators': 40}",3.405047006432459,3.9239892665474065,3.664518136489933,0.2594711300574737,55,0.6900315583450076,0.6897254303769884,0.689878494360998,0.00015306398400960486,44
0.04171788692474365,0.009935736656188965,0.019926071166992188,0.00026679039001464844,0.3,2,9,20,"{'learning_rate': 0.3, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 20}",3.298639287481445,3.9239892665474065,3.6113142770144258,0.3126749895329808,96,0.6824065387474776,0.6972633834531851,0.6898349611003314,0.007428422352853736,45
0.08233833312988281,0.03022623062133789,0.024310708045959473,0.00019466876983642578,0.2,1,12,120,"{'learning_rate': 0.2, 'max_depth': 1, 'min_child_weight': 12, 'n_estimators': 120}",3.511454725383474,3.9239892665474065,3.71772199596544,0.20626727058196637,36,0.6844513197355977,0.6951632527057456,0.6898072862206717,0.005355966485073971,46
0.07516896724700928,0.017304301261901855,0.024399280548095703,0.0030803680419921875,0.2,1,6,120,"{'learning_rate': 0.2, 'max_depth': 1, 'min_child_weight': 6, 'n_estimators': 120}",3.458250865907966,4.000930232558139,3.7295905492330528,0.27133968332508673,31,0.6841105755857766,0.695463790222997,0.6897871829043868,0.005676607318610194,47
0.03572285175323486,0.009103894233703613,0.023067235946655273,0.00454401969909668,0.4,2,3,20,"{'learning_rate': 0.4, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 20}",3.298639287481445,4.000930232558139,3.6497847600197924,0.35114547253834716,69,0.6837755210414254,0.6957951986634706,0.6897853598524479,0.0060098388110226275,48
0.07286131381988525,0.022136330604553223,0.03783881664276123,0.0001169443130493164,0.2,6,12,20,"{'learning_rate': 0.2, 'max_depth': 6, 'min_child_weight': 12, 'n_estimators': 20}",3.298639287481445,4.000930232558139,3.6497847600197924,0.35114547253834716,69,0.6839989961007238,0.6953144294327014,0.6896567127667126,0.005657716665988799,49
0.0395815372467041,0.004781246185302734,0.024711966514587402,0.005143523216247559,0.3,2,12,20,"{'learning_rate': 0.3, 'max_depth': 2, 'min_child_weight': 12, 'n_estimators': 20}",3.1390277090549232,3.7701073345259397,3.4545675217904313,0.31553981273550824,155,0.6856164245001998,0.6932914759933173,0.6894539502467585,0.0038375257465587675,50
0.0834275484085083,0.01566183567047119,0.03608882427215576,0.001692652702331543,0.1,6,3,20,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 3, 'n_estimators': 20}",3.2454354280059374,3.7701073345259397,3.507771381265939,0.26233595326000114,135,0.6915402520621658,0.6873538170988596,0.6894470345805127,0.0020932174816531424,51
0.03651833534240723,0.011889934539794922,0.017586112022399902,0.0012313127517700195,0.1,2,12,20,"{'learning_rate': 0.1, 'max_depth': 2, 'min_child_weight': 12, 'n_estimators': 20}",3.085823849579416,3.9239892665474065,3.5049065580634116,0.4190827084839952,143,0.6787193583136515,0.7001475448536354,0.6894334515836434,0.010714093269991953,52
0.03882789611816406,0.004755258560180664,0.019945621490478516,0.0010268688201904297,0.4,2,6,20,"{'learning_rate': 0.4, 'max_depth': 2, 'min_child_weight': 6, 'n_estimators': 20}",3.298639287481445,3.847048300536673,3.572843794009059,0.27420450652761397,110,0.6933852646804465,0.6848700697319677,0.6891276672062071,0.004257597474239372,53
0.08696281909942627,0.01492154598236084,0.0320134162902832,0.002617359161376953,0.2,1,3,80,"{'learning_rate': 0.2, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 80}",3.405047006432459,4.000930232558139,3.702988619495299,0.29794161306284006,40,0.682326884270896,0.6958941672114476,0.6891105257411718,0.00678364147027577,54
0.03671407699584961,0.0071184635162353516,0.020334601402282715,0.0014733076095581055,0.2,2,6,20,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 6, 'n_estimators': 20}",3.458250865907966,3.7701073345259397,3.614179100216953,0.15592823430898695,88,0.6843751422401367,0.6937563557783104,0.6890657490092236,0.004690606769086836,55
0.0703808069229126,0.018635153770446777,0.029433012008666992,0.00573277473449707,0.3,2,12,80,"{'learning_rate': 0.3, 'max_depth': 2, 'min_child_weight': 12, 'n_estimators': 80}",3.1390277090549232,3.6162254025044724,3.377626555779698,0.2385988467247746,171,0.6903833656165762,0.6876915813176436,0.6890374734671099,0.0013458921494662879,56
0.15105271339416504,0.03201794624328613,0.040846943855285645,0.008577942848205566,0.1,4,3,120,"{'learning_rate': 0.1, 'max_depth': 4, 'min_child_weight': 3, 'n_estimators': 120}",3.2454354280059374,3.847048300536673,3.5462418642713054,0.30080643626536774,116,0.6841902300623581,0.6937218529817679,0.688956041522063,0.004765811459704894,57
0.05347764492034912,0.019055485725402832,0.021982908248901367,6.318092346191406e-05,0.2,4,6,20,"{'learning_rate': 0.2, 'max_depth': 4, 'min_child_weight': 6, 'n_estimators': 20}",3.351843146956952,4.231753130590341,3.7917981387736464,0.4399549918166943,19,0.6828702415932918,0.6950266034720709,0.6889484225326814,0.006078180939389555,58
0.04858052730560303,0.01333916187286377,0.023995280265808105,0.004372239112854004,0.2,2,3,40,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 40}",3.458250865907966,4.1548121645796074,3.806531515243787,0.3482806493358208,13,0.683692705672916,0.694156315827704,0.6889245107503099,0.005231805077394014,59
0.2114393711090088,0.04748415946960449,0.05049097537994385,0.012843489646911621,0.1,6,9,80,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 9, 'n_estimators': 80}",3.351843146956952,3.7701073345259397,3.560975240741446,0.20913209378449382,113,0.690658679303491,0.6871604198445558,0.6889095495740234,0.0017491297294676134,60
0.09766387939453125,0.029234886169433594,0.029869437217712402,0.0077790021896362305,0.2,1,3,120,"{'learning_rate': 0.2, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 120}",3.458250865907966,4.000930232558139,3.7295905492330528,0.27133968332508673,31,0.6846340192890269,0.6930976247548485,0.6888658220219377,0.004231802732910794,61
0.10215306282043457,0.025470733642578125,0.025559067726135254,0.0005358457565307617,0.2,2,9,120,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 9, 'n_estimators': 120}",3.405047006432459,3.7701073345259397,3.587577170479199,0.18253016404674027,103,0.6904437386523979,0.6872457688675819,0.68884475375999,0.0015989848924080063,62
0.049280405044555664,0.014950752258300781,0.023758292198181152,0.0040787458419799805,0.2,2,6,40,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 6, 'n_estimators': 40}",3.564658584858981,4.077871198568873,3.821264891713927,0.25660630685494623,10,0.6849893035417162,0.6923962192198736,0.6886927613807949,0.0037034578390787165,63
0.07036876678466797,0.020630836486816406,0.021506905555725098,0.00020301342010498047,0.1,1,12,120,"{'learning_rate': 0.1, 'max_depth': 1, 'min_child_weight': 12, 'n_estimators': 120}",3.405047006432459,4.000930232558139,3.702988619495299,0.29794161306284006,40,0.681022700261469,0.6962278455727464,0.6886252729171077,0.007602572655638684,64
0.09058547019958496,0.028359413146972656,0.034265995025634766,0.0040035247802734375,0.3,1,3,120,"{'learning_rate': 0.3, 'max_depth': 1, 'min_child_weight': 3, 'n_estimators': 120}",3.6178624443344876,4.000930232558139,3.809396338446313,0.19153389411182586,12,0.6850746476237679,0.6919227137357449,0.6884986806797564,0.0034240330559884846,65
0.0672605037689209,0.01798558235168457,0.02383124828338623,0.0013414621353149414,0.3,1,9,120,"{'learning_rate': 0.3, 'max_depth': 1, 'min_child_weight': 9, 'n_estimators': 120}",3.6178624443344876,3.847048300536673,3.73245537243558,0.11459292810109267,29,0.6868494884412504,0.6897018232004067,0.6882756558208285,0.0014261673795781804,66
0.05340445041656494,0.012552380561828613,0.026026606559753418,0.004846453666687012,0.4,2,3,40,"{'learning_rate': 0.4, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 40}",3.298639287481445,3.7701073345259397,3.5343733110036926,0.23573402352224737,122,0.685834209954028,0.6906270429287427,0.6882306264413853,0.0023964164873573335,67
0.0589674711227417,0.013247847557067871,0.02982795238494873,0.0028482675552368164,0.2,4,9,20,"{'learning_rate': 0.2, 'max_depth': 4, 'min_child_weight': 9, 'n_estimators': 20}",3.458250865907966,4.1548121645796074,3.806531515243787,0.3482806493358208,13,0.6824258201882374,0.6940201205781943,0.6882229703832159,0.005797150194978451,68
0.05839991569519043,0.011353731155395508,0.022217631340026855,0.0011309385299682617,0.2,1,12,80,"{'learning_rate': 0.2, 'max_depth': 1, 'min_child_weight': 12, 'n_estimators': 80}",3.405047006432459,3.9239892665474065,3.664518136489933,0.2594711300574737,55,0.6824988367917706,0.6939070785211012,0.6882029576564359,0.0057041208646653185,69
0.07550930976867676,0.027905941009521484,0.028727293014526367,0.003180980682373047,0.2,4,6,40,"{'learning_rate': 0.2, 'max_depth': 4, 'min_child_weight': 6, 'n_estimators': 40}",3.351843146956952,3.9239892665474065,3.6379162067521795,0.28607305979522724,78,0.6837789980225459,0.6926182174765745,0.6881986077495602,0.004419609727014273,70
0.09146010875701904,0.022022604942321777,0.025136351585388184,0.00047791004180908203,0.2,2,12,120,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 12, 'n_estimators': 120}",3.351843146956952,3.847048300536673,3.5994457237468125,0.24760257678986042,100,0.6945076974040226,0.6818024987288444,0.6881550980664335,0.006352599337589138,71
0.05669140815734863,0.015431404113769531,0.020879507064819336,0.0004239082336425781,0.2,1,9,80,"{'learning_rate': 0.2, 'max_depth': 1, 'min_child_weight': 9, 'n_estimators': 80}",3.405047006432459,3.9239892665474065,3.664518136489933,0.2594711300574737,55,0.6823512231387404,0.6939070785211012,0.6881291508299208,0.005777927691180407,72
0.07078540325164795,0.024751782417297363,0.032631635665893555,0.0013332366943359375,0.3,6,12,20,"{'learning_rate': 0.3, 'max_depth': 6, 'min_child_weight': 12, 'n_estimators': 20}",3.511454725383474,3.6931663685152056,3.6023105469493397,0.09085582156586591,99,0.6855294999721842,0.6906470182320041,0.6880882591020941,0.002558759129909993,73
0.0445249080657959,0.011294364929199219,0.01900506019592285,7.152557373046875e-07,0.3,2,3,40,"{'learning_rate': 0.3, 'max_depth': 2, 'min_child_weight': 3, 'n_estimators': 40}",3.298639287481445,3.7701073345259397,3.5343733110036926,0.23573402352224737,122,0.6880360872709619,0.6880479588871939,0.6880420230790779,5.935808116031005e-06,74
0.07058596611022949,0.01782989501953125,0.027356743812561035,0.0049103498458862305,0.1,1,9,120,"{'learning_rate': 0.1, 'max_depth': 1, 'min_child_weight': 9, 'n_estimators': 120}",3.405047006432459,4.000930232558139,3.702988619495299,0.29794161306284006,40,0.6798244061316245,0.6962278455727464,0.6880261258521855,0.00820171972056094,75
0.036618590354919434,0.010080695152282715,0.018799304962158203,0.00020742416381835938,0.2,2,12,20,"{'learning_rate': 0.2, 'max_depth': 2, 'min_child_weight': 12, 'n_estimators': 20}",3.405047006432459,3.9239892665474065,3.664518136489933,0.2594711300574737,55,0.6826413930177161,0.6933450461247911,0.6879932195712536,0.005351826553537498,76
0.057707905769348145,0.014847636222839355,0.021654725074768066,0.0006753206253051758,0.2,1,6,80,"{'learning_rate': 0.2, 'max_depth': 1, 'min_child_weight': 6, 'n_estimators': 80}",3.405047006432459,3.9239892665474065,3.664518136489933,0.2594711300574737,55,0.6820522027623666,0.6939070785211012,0.6879796406417339,0.005927437879367337,77
0.07603871822357178,0.015839219093322754,0.027571797370910645,0.005573153495788574,0.3,1,6,120,"{'learning_rate': 0.3, 'max_depth': 1, 'min_child_weight': 6, 'n_estimators': 120}",3.564658584858981,3.847048300536673,3.705853442697827,0.141194857838846,38,0.6860153290614932,0.689917011694632,0.6879661703780626,0.0019508413165694183,78
0.07491981983184814,0.010498404502868652,0.03470146656036377,0.0024896860122680664,0.1,6,6,20,"{'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 6, 'n_estimators': 20}",3.085823849579416,4.000930232558139,3.5433770410687777,0.4575531914893616,120,0.68373063637605,0.6921973741555895,0.6879640052658198,0.0042333688897697175,79
0.0715564489364624,0.020583033561706543,0.023786187171936035,0.0012565851211547852,0.3,1,12,120,"{'learning_rate': 0.3, 'max_depth': 1, 'min_child_weight': 12, 'n_estimators': 120}",3.511454725383474,3.9239892665474065,3.71772199596544,0.20626727058196637,36,0.6862647234346,0.6896573327522336,0.6879610280934167,0.0016963046588168162,80
3.0705291032791138,0.026174187660217285,0.041975975036621094,0.00045013427734375,0.1,1,6,120,"{'learning_rate': 0.1, 'max_depth': 1, 'min_child_weight': 6, 'n_estimators': 120}",3.405047006432459,4.000930232558139,3.702988619495299,0.29794161306284006,40,0.6794482599922116,0.6962278455727464,0.687838052782479,0.008389792790267414,81
