account_id,observation_date,like_per_month,newfriend_per_month,post_per_month,adview_per_month,dislike_per_month,unfriend_per_month,message_per_month,reply_per_month,account_tenure,adview_per_post,reply_per_message,like_per_post,post_per_message,unfriend_per_newfriend,dislike_pcnt,unfriend_per_newfriend_scaled,newfriend_pcnt_chng,days_since_newfriend,unfriend_28day_avg_84day_obs,unfriend_28day_avg_84day_obs_scaled,is_churn
441,2020-03-01,0.20941664662218779,0.34736870579451673,-0.4403317645212949,0.7349418161245224,-0.039563518282876756,3.094072255643795,-0.5032722401555948,0.12238906616290159,-0.600623498684942,1.6189831962032475,1.5121461739957416,0.7397658093337499,-0.2220075225580181,1.341200922841962,-0.46847207422473086,0.5979935977192693,0.15357067672077493,-1.2926023410169647,1.444420367980305,1.792298092817381,False
480,2020-03-01,-0.15322695482323387,1.3331765289897881,0.9992588996743851,0.6815538810374657,0.61361837959949,1.2711126979007865,0.3978798511539811,-0.1171833793619224,-0.600623498684942,-0.4620285464700905,-0.7522468347219955,-1.1078222398044193,0.09172556550633923,-0.03561650004214268,0.5612739722104734,-0.3084910077638921,0.752290377831466,-1.2926023410169647,0.3103128232553293,0.505492604071433,False
533,2020-03-01,0.27842001987491577,0.495724185897662,1.0744922059648816,-0.28431932768998763,-1.4569192489873644,1.2711126979007865,-0.8690119318782922,-0.638637358161663,-0.600623498684942,-1.1066305402283718,0.2623762597136103,-0.8454940039617664,1.770086406439172,0.40647125531926404,-1.0281264802165715,0.44662755339106447,0.10053752513095504,-0.07381164053978485,1.444420367980305,1.792298092817381,False
586,2020-03-01,0.2515604527747944,-1.0444706811365856,0.6667751367600362,0.28906996027694076,-0.8037373511049976,-0.551846859842222,0.5264143916296719,0.5721412854042539,-0.600623498684942,-0.52769926139695,0.08907712331830285,-0.5309711462506858,-0.2562229742083679,-0.4032284568442942,-0.8618925001480189,-0.534872987163939,-1.1790423555968204,1.5718237672950053,-0.8237946534231991,-0.7813128846745151,False
595,2020-03-01,-0.756727293088869,0.17610487288965934,-0.14354288196315276,0.8169123754872204,0.9601409891073254,-0.551846859842222,0.4151981703139247,0.7093016228875116,-0.600623498684942,1.2251218748151842,0.6219842111213222,-0.8001007400974591,-0.6030840285488249,-0.4032284568442942,1.9790035629875233,-0.534872987163939,-0.8649633545867461,-0.07381164053978485,-0.8237946534231991,-0.7813128846745151,False
623,2020-03-01,0.8600149773920727,-0.27437324761946175,1.0501451020528947,0.161552528157594,1.8089902404244702,1.2711126979007865,0.15138588054638563,0.40427059943781835,-0.600623498684942,-0.885603685801765,0.5068093255692969,-0.24275626528618588,0.38587034291205846,1.341200922841962,0.5216031520655162,1.5771161325398733,-0.946219939036361,0.6391352154670362,1.444420367980305,1.792298092817381,False
642,2020-03-01,0.36563513449938995,1.3331765289897881,0.4717813692509185,0.8771007965253508,-0.2763877308507412,1.2711126979007865,1.201751167564994,0.30381505704856976,-0.600623498684942,0.3602955574135185,-1.0250416514051826,-0.20712045634587534,-0.6874781290866078,-0.03561650004214268,-0.6980332870912012,-0.08898504231135919,0.989097367595047,-1.2926023410169647,1.444420367980305,1.792298092817381,False
672,2020-03-01,-0.6609250304576535,0.34736870579451673,-2.557697522883568,-0.5626578704811773,-0.8037373511049976,-0.551846859842222,0.1266848576151405,0.7093016228875116,-0.600623498684942,-1.4177784616462246,1.400987413958694,-1.6669705118967608,-0.9637381195202763,-0.4032284568442942,-0.3500668881051758,-0.534872987163939,0.15357067672077493,-1.2926023410169647,-0.8237946534231991,-0.7813128846745151,False
755,2020-03-01,-0.08662678329088903,-1.0444706811365856,-0.7858247979083356,-0.07642552803347705,0.05972215077755181,-0.551846859842222,1.5211258131533978,1.6781532053310857,-0.600623498684942,0.8328195630676619,0.34605065923282574,0.8039183295586073,-0.9224899339619509,-0.4032284568442942,-0.12517378619965477,-0.534872987163939,-1.1790423555968204,0.8155592018489634,-0.8237946534231991,-0.7813128846745151,False
795,2020-03-01,0.06697040367107626,-0.27437324761946175,-0.5956862609969499,0.3732672393751369,-0.2763877308507412,-0.551846859842222,0.26403018514372045,0.050687306604513455,-0.600623498684942,1.2605903743790094,-0.37805407770645816,0.7518732921810046,-0.7028373461121947,-0.4032284568442942,-0.5209432361415539,-0.534872987163939,0.6105698968676155,0.4181866949543583,-0.8237946534231991,-0.7813128846745151,False
856,2020-03-01,1.2373087477375377,1.1174661393116405,0.9451397195897345,0.9983749848044551,1.1848057776794745,-0.551846859842222,0.15138588054638563,-0.638637358161663,-0.600623498684942,-0.07713155105832278,-1.0470309383438974,0.365718603289108,0.2887824777518067,-0.4032284568442942,-0.45199077368329027,-0.534872987163939,-0.545003027036861,0.4181866949543583,-0.8237946534231991,-0.7813128846745151,False
926,2020-03-01,-0.6609250304576535,-1.0444706811365856,-0.8996056509772885,-0.7472479915851922,-1.4569192489873644,-0.551846859842222,0.5968688529442514,0.050687306604513455,-0.600623498684942,-0.005492246219093692,-0.7652764797467982,0.12477883000907612,-0.8456920759858291,-0.4032284568442942,-0.8276678656999968,-0.534872987163939,-0.946219939036361,0.12236984359574132,-0.8237946534231991,-0.7813128846745151,False
959,2020-03-01,-1.1477229920764482,-1.8145681146537096,-1.6215802478381167,-0.8577086156569158,1.094990965070979,-0.551846859842222,-0.30118530238000335,-0.02857531126227667,-0.600623498684942,1.1143866952467008,0.5068093255692969,0.5524915571732261,-0.8294544603162604,-0.4032284568442942,2.6672098956413954,-0.534872987163939,-1.5935105201224542,1.754374410175985,-0.8237946534231991,-0.7813128846745151,False
967,2020-03-01,1.5613614222781214,1.805228448688699,2.64223568496412,1.0703530479003798,0.9957052960105504,-0.551846859842222,-0.969602960047763,-1.6815453157611444,-0.600623498684942,-1.1479502126590282,-1.5245238988803331,-0.9410511140764,3.963657391183035,-0.4032284568442942,-0.7370929762926582,-0.534872987163939,0.2324698719351245,0.12236984359574132,-0.8237946534231991,-0.7813128846745151,False
980,2020-03-01,-0.42955347176960385,-0.02645724796964694,-1.186310502655361,-0.5626578704811773,-0.2763877308507412,-0.551846859842222,-0.7802843568509554,-1.6815453157611444,-0.600623498684942,0.7351186411906259,-1.5245238988803331,0.9142995702480305,-0.5014700340282434,-0.4032284568442942,-0.07821803645565736,-0.534872987163939,-0.8414318643474178,-0.3267335627749643,-0.8237946534231991,-0.7813128846745151,False
992,2020-03-01,0.5340747085060501,-1.8145681146537096,-0.2501932276099096,0.22776592763041323,-1.4569192489873644,-0.551846859842222,2.013106270804293,1.901033703070987,-0.600623498684942,0.45355148032505455,-0.1452487431949975,0.9590288251779505,-0.9209413863453375,-0.4032284568442942,-1.0517276032837388,-0.534872987163939,-1.5935105201224542,1.8820143172820907,-0.8237946534231991,-0.7813128846745151,False
1020,2020-03-01,-1.9886218423676971,-1.0444706811365856,-1.0309560061797058,-1.3206372795521204,1.1258902016305878,-0.551846859842222,1.1122699019240792,1.0745487008215528,-0.600623498684942,-0.5592834356491109,-0.03793143228192296,-1.202965432417498,-0.9130589576076884,-0.4032284568442942,3.4082426820834795,2.439281521627675,-1.4459800624934807,-0.07381164053978485,0.3103128232553293,0.505492604071433,False
1025,2020-03-01,-0.8662594147794381,-1.8145681146537096,-1.3764490395667464,-0.9852260477762628,-2.1101011468697313,-0.551846859842222,-1.3911692028756302,-1.6815453157611444,-0.600623498684942,0.3737758183748918,-1.5245238988803331,0.5524915571732261,-0.1734856077402264,-0.4032284568442942,-1.1112434702508478,-0.534872987163939,-0.1678250210843728,-1.2926023410169647,-0.8237946534231991,-0.7813128846745151,False
1073,2020-03-01,-0.3357113103866584,-1.0444706811365856,0.03651162406816295,-0.7472479915851922,-1.4569192489873644,1.2711126979007865,-0.7009148363945347,-1.1600913369614037,-0.600623498684942,-0.8696160989194397,-0.9966799249114047,-0.5486739677120778,0.37025239703436336,3.7998359708245815,-0.9258286463282315,2.439281521627675,-0.1678250210843728,1.3411605440729213,0.3103128232553293,0.505492604071433,False
1078,2020-03-01,0.20941664662218779,0.17610487288965934,1.0744922059648816,-0.22724663870532,0.23153146318842985,-0.551846859842222,0.3047597639412423,0.30381505704856976,-0.600623498684942,-1.0847551828880417,-0.01602226764140245,-0.9008841287242582,0.2469394561489345,-0.4032284568442942,-0.269519039143074,-0.534872987163939,1.7647908625279274,0.6391352154670362,-0.8237946534231991,-0.7813128846745151,False
1150,2020-03-01,-0.39697752918935825,-0.27437324761946175,-0.048768556636051556,0.19532153858976506,-2.1101011468697313,-0.551846859842222,-0.7802843568509554,-0.638637358161663,-0.600623498684942,0.12987133922058408,0.07089240584017352,-0.5317531368217393,0.380038638871282,-0.4032284568442942,-1.1112434702508478,-0.534872987163939,-1.122425099370551,0.2826617874636256,-0.8237946534231991,-0.7813128846745151,False
1152,2020-03-01,-0.6609250304576535,0.6265829933987807,-0.4403317645212949,-0.5626578704811773,-1.074832332576304,-0.551846859842222,-0.30118530238000335,-0.8550603135117105,-0.600623498684942,-0.3257867173602644,-0.9344445336750747,-0.4286827021806783,-0.3671863748242274,-0.4032284568442942,-0.5756006723676519,-0.08898504231135919,-0.347187489263744,-1.2926023410169647,0.3103128232553293,0.505492604071433,False
1200,2020-03-01,-0.49918501011229577,-1.8145681146537096,-1.3764490395667464,0.161552528157594,0.37679416703162566,-0.551846859842222,1.1054525367950203,1.1121714936734823,-0.600623498684942,2.5266729317496517,0.041558004765825614,1.1419493560611658,-0.9327834563869902,-0.4032284568442942,0.7878537704519719,-0.534872987163939,-0.1678250210843728,-1.2926023410169647,0.3103128232553293,0.505492604071433,False
1230,2020-03-01,0.6231774174759632,0.6265829933987807,1.2670276239629796,0.4496808406167614,0.30695909122495835,-0.551846859842222,-0.5032722401555948,-0.8550603135117105,-0.600623498684942,-0.8361000933020833,-0.7522468347219955,-0.6955177906297523,1.453560324324317,-0.4032284568442942,-0.5440922611491457,-0.534872987163939,-0.1678250210843728,-1.2926023410169647,-0.8237946534231991,-0.7813128846745151,False
1309,2020-03-01,1.643239927800474,2.5317510522315394,-0.7858247979083356,1.902987010119145,0.14953696338604733,-0.551846859842222,0.8749150311683953,1.0745487008215528,-0.600623498684942,4.7328266427088055,0.4226076096618129,3.7317583727730006,-0.8681053949464871,-0.4032284568442942,-0.975063094475917,-0.534872987163939,0.24252166589562274,-1.2926023410169647,-0.8237946534231991,-0.7813128846745151,False
1337,2020-03-01,-0.8662594147794381,0.6265829933987807,-0.5956862609969499,-0.8577086156569158,-0.42165043469393726,1.2711126979007865,-0.1420032660380877,-0.21763892175117083,-0.600623498684942,-0.484719125426524,-0.21010932494138088,-0.49852188072052883,-0.54012096865847,0.3109772720894713,0.3066346007112598,-0.08898504231135919,0.752290377831466,0.2826617874636256,0.3103128232553293,0.505492604071433,False
1354,2020-03-01,0.7956561518805108,-0.27437324761946175,0.9310552557069119,1.136566447373199,0.37679416703162566,-0.551846859842222,0.5264143916296719,-0.4707666721952275,-0.600623498684942,0.10762285076848783,-1.1389579975935873,-0.19146841061135408,-0.07523498676980754,-0.4032284568442942,-0.6138608632635647,0.5979935977192693,-0.1678250210843728,0.535583709698805,0.3103128232553293,0.505492604071433,False
1430,2020-03-01,-0.927525633582138,-1.0444706811365856,-1.186310502655361,-0.9852260477762628,-0.2763877308507412,-0.551846859842222,-2.435483744870306,-1.6815453157611444,-0.600623498684942,0.06344320076883994,-1.5245238988803331,0.15576954458405437,-0.9637381195202763,-0.4032284568442942,0.5902102534699631,-0.534872987163939,-0.946219939036361,0.535583709698805,-0.8237946534231991,-0.7813128846745151,False
1486,2020-03-01,-0.08662678329088903,-0.27437324761946175,-0.7858247979083356,-1.3206372795521204,0.8446076367760607,1.2711126979007865,-1.2230721073918729,-0.638637358161663,-0.600623498684942,-0.766286330363976,1.2790863754136803,0.8039183295586073,0.18958138287907175,1.341200922841962,0.7494104186420625,0.5979935977192693,-0.5681199141038701,0.535583709698805,0.3103128232553293,0.505492604071433,False
1511,2020-03-01,0.11745589327989069,0.17610487288965934,0.7229773053627997,1.273124689505696,0.05972215077755181,-0.551846859842222,0.17530261011638396,-0.33360633471196993,-0.600623498684942,0.575630754976395,-0.7753872438720845,-0.7111002272152476,0.07353962172500295,-0.4032284568442942,-0.3223877230098933,0.1659141288439537,-0.43618766303350986,-1.2926023410169647,0.3103128232553293,0.505492604071433,False
1556,2020-03-01,-1.340083860403545,-1.0444706811365856,0.2506543022527861,-0.5626578704811773,-0.2763877308507412,1.2711126979007865,-0.1420032660380877,-0.21763892175117083,-0.600623498684942,-0.8748274133595405,-0.21010932494138088,-1.3806297408589059,-0.014143942491000303,3.7998359708245815,1.29914914432746,2.439281521627675,-0.946219939036361,1.2485305657056258,0.3103128232553293,0.505492604071433,False
1572,2020-03-01,-0.15322695482323387,-1.0444706811365856,-2.557697522883568,-0.3456233603365152,0.8446076367760607,-0.551846859842222,-0.7009148363945347,-0.8550603135117105,-0.600623498684942,-1.4177784616462246,-0.5191869684739655,-1.6669705118967608,-0.9637381195202763,-0.4032284568442942,0.852780105918253,-0.534872987163939,-0.946219939036361,1.3411605440729213,-0.8237946534231991,-0.7813128846745151,False
1576,2020-03-01,-1.0670780389873382,-0.5939925606274644,-0.2501932276099096,-0.22724663870532,-1.4569192489873644,-0.551846859842222,-0.6291163716807511,0.18784764408777085,-0.600623498684942,-0.15169588319976185,2.1924962556792393,-0.9823695012092472,0.034377992154502136,-0.4032284568442942,-0.6291649473351862,-0.534872987163939,-0.6974992621126723,0.9624284170564152,-0.8237946534231991,-0.7813128846745151,False
1625,2020-03-01,-1.340083860403545,-0.02645724796964694,-0.14354288196315276,-0.4118367598093344,0.37679416703162566,-0.551846859842222,1.0029023041260592,0.9931397218147461,-0.600623498684942,-0.4620285464700905,0.00817763046654599,-1.2278134797982392,-0.7862788043848824,-0.4032284568442942,2.1871885946144243,-0.534872987163939,-1.087940420000212,0.9624284170564152,-0.8237946534231991,-0.7813128846745151,False
1657,2020-03-01,-0.1081893111247167,0.6265829933987807,0.03651162406816295,-0.9852260477762628,0.37679416703162566,-0.551846859842222,-0.969602960047763,-0.638637358161663,-0.600623498684942,-1.0101909091968755,0.5068093255692969,-0.2972471953266965,0.7080230563893498,-0.4032284568442942,0.22216518758879578,-0.534872987163939,0.752290377831466,0.6391352154670362,-0.8237946534231991,-0.7813128846745151,False
1660,2020-03-01,-0.8095357560107653,1.035131015171575,0.8091203627630001,0.47366008138095517,-0.2763877308507412,-0.551846859842222,1.3782384785607458,1.4471785570372995,-0.600623498684942,-0.484719125426524,0.16571952370627843,-1.3538516091562187,-0.6430386720756366,-0.4032284568442942,0.41110969404049624,-0.534872987163939,0.6105698968676155,-0.6832069907783748,-0.8237946534231991,-0.7813128846745151,False
1664,2020-03-01,-0.6609250304576535,-0.5939925606274644,-0.7858247979083356,-0.28431932768998763,-0.8037373511049976,1.2711126979007865,-0.6291163716807511,-0.33360633471196993,-0.600623498684942,0.49979620972449434,0.5068093255692969,-0.026499157769094138,-0.3587723633520303,2.0554066214570264,-0.3500668881051758,1.1041226964555177,-1.087940420000212,0.2826617874636256,0.3103128232553293,0.505492604071433,False
1756,2020-03-01,0.23776874416434557,-1.0444706811365856,-1.186310502655361,-0.7472479915851922,-0.2763877308507412,-0.551846859842222,-0.3468546608809541,0.18784764408777085,-0.600623498684942,0.42998248514437937,1.2311445824749536,2.0207588802117,-0.6942328265904053,-0.4032284568442942,-0.6291649473351862,-0.534872987163939,-0.1678250210843728,1.3840554731963588,-0.8237946534231991,-0.7813128846745151,False
1773,2020-03-01,0.4544789935787201,1.035131015171575,-1.186310502655361,0.6815538810374657,0.14953696338604733,-0.551846859842222,0.5264143916296719,0.9931397218147461,-0.600623498684942,3.1210801049006958,1.0745729114951679,2.3934971696849923,-0.875995346018836,-0.4032284568442942,-0.5233428301972189,-0.534872987163939,-0.02097474847757769,0.8155592018489634,-0.8237946534231991,-0.7813128846745151,False
1799,2020-03-01,-0.08662678329088903,0.17610487288965934,-0.2501932276099096,-0.031699723217435284,-0.15055545322263064,-0.551846859842222,-1.0857267798632928,-1.1600913369614037,-0.600623498684942,0.09220870522263558,-0.6111140186147748,0.060626351970975656,0.5582877586806947,-0.4032284568442942,-0.3077792493221278,-0.534872987163939,3.220523968794145,0.535583709698805,-0.8237946534231991,-0.7813128846745151,False
1815,2020-03-01,-0.4635777007217031,-0.27437324761946175,-0.14354288196315276,0.010731417485750662,-0.2763877308507412,-0.551846859842222,0.3433997056001411,0.8252690358483106,-0.600623498684942,0.011987092243259128,1.1111415941833525,-0.5108899789840022,-0.5718064557501563,-0.4032284568442942,-0.03995787448445595,-0.534872987163939,-0.5681199141038701,1.3840554731963588,-0.8237946534231991,-0.7813128846745151,False
1851,2020-03-01,-0.27898765161798567,-1.0444706811365856,0.2506543022527861,-0.7472479915851922,0.5597555893018175,-0.551846859842222,2.1881501651734694,1.9802963209377766,-0.600623498684942,-0.9823037709867599,-0.29083419918945785,-0.6848321662371174,-0.9013174214674101,-0.4032284568442942,0.6825370644374293,-0.534872987163939,-1.394731144022778,-1.2926023410169647,-0.8237946534231991,-0.7813128846745151,False
1914,2020-03-01,0.5619111986732633,-1.8145681146537096,0.15029247713711608,-0.28431932768998763,0.14953696338604733,-0.551846859842222,2.668492390751137,2.495941011648238,-0.600623498684942,-0.5994294603846798,-0.2343917148591561,0.4401102879211425,-0.934157049571693,-0.4032284568442942,-0.5928794754095519,-0.534872987163939,-1.5935105201224542,1.9282971952984154,0.3103128232553293,0.505492604071433,False
1955,2020-03-01,0.1009946326231759,0.9462023064067834,-0.6854629727926652,0.08957446506166974,-0.42165043469393726,-0.551846859842222,2.019239116390175,2.008688334553074,-0.600623498684942,0.9345789073694168,0.02750573961917982,0.9405675895950878,-0.939284776954395,-0.4032284568442942,-0.6291649473351862,0.1049408860580765,-0.41571090098585783,-0.07381164053978485,1.444420367980305,1.792298092817381,False
1980,2020-03-01,0.35376793369773124,0.495724185897662,1.0122681701470764,0.25898570374238067,-0.15055545322263064,1.2711126979007865,-0.8690119318782922,-1.6815453157611444,-0.600623498684942,-0.8031880126554395,-1.5245238988803331,-0.7324809334751262,1.6935413000806707,0.40647125531926404,-0.6291649473351862,-0.02747434374801074,0.4630852775959813,-0.07381164053978485,0.3103128232553293,0.505492604071433,False
1988,2020-03-01,0.7327095391665323,-0.02645724796964694,-0.6854629727926652,0.0510919040858701,-1.4569192489873644,1.2711126979007865,-1.0857267798632928,-1.1600913369614037,-0.600623498684942,0.8704821182403727,-0.6111140186147748,1.972366921334002,0.12563415327397756,0.949856067043989,-1.0653312276775537,0.33098573483123345,-0.48922062371991265,0.8155592018489634,0.3103128232553293,0.505492604071433,False
2004,2020-03-01,-0.27898765161798567,-0.5939925606274644,0.4216439284886659,-1.136047158448106,-0.5934597471048155,-0.551846859842222,1.1896006830970651,1.5461633285391903,-0.600623498684942,-1.2026393776776227,0.7992463642680988,-0.8232782490310986,-0.6981744034721947,-0.4032284568442942,-0.48920670536600414,-0.534872987163939,1.2578604779537088,-0.07381164053978485,-0.8237946534231991,-0.7813128846745151,False
2061,2020-03-01,-0.9941258051144828,0.495724185897662,-0.8996056509772885,-0.4118367598093344,0.23153146318842985,-0.551846859842222,-0.17875756539719695,0.050687306604513455,-0.600623498684942,0.484511086585794,0.41813652674351254,-0.31437824910180895,-0.6508545004208144,-0.4032284568442942,1.4139298712803259,-0.534872987163939,-0.1678250210843728,-1.2926023410169647,-0.8237946534231991,-0.7813128846745151,False
2084,2020-03-01,1.1280666124566354,1.3331765289897881,1.2476610934000778,0.9195319372285364,-0.15055545322263064,-0.551846859842222,0.6233036250997772,0.8771723088539471,-0.600623498684942,-0.46360246762499624,0.5360216610976521,-0.1360092515854942,0.0849121902068139,-0.4032284568442942,-0.9258286463282315,-0.534872987163939,-0.2629215386406623,-1.2926023410169647,-0.8237946534231991,-0.7813128846745151,False
2128,2020-03-01,0.9418934829144252,0.849531296286863,0.8722670739979446,1.5654735513357971,0.7129040486599185,-0.551846859842222,1.798441257296155,1.775359070661769,-0.600623498684942,0.7978935495656001,0.0025254163372380165,0.05703976184090279,-0.7558745196255477,-0.4032284568442942,-0.5240965599677976,-0.534872987163939,-0.6239209215670647,-1.2926023410169647,-0.8237946534231991,-0.7813128846745151,False
2139,2020-03-01,0.1009946326231759,0.6265829933987807,-0.2501932276099096,-0.649814816000405,0.37679416703162566,1.2711126979007865,0.26403018514372045,0.797909690987157,-0.600623498684942,-0.5921954830853724,1.2585960723457557,0.3167357037482993,-0.5801283500635727,0.3109772720894713,-0.030722648013108256,-0.08898504231135919,0.752290377831466,-0.6832069907783748,0.3103128232553293,0.505492604071433,False
2237,2020-03-01,-0.20108123139348671,-1.0444706811365856,0.18507651757284596,-1.5586153357431909,-0.2763877308507412,-0.551846859842222,-0.7009148363945347,-0.8550603135117105,-0.600623498684942,-1.2715747639671944,-0.5191869684739655,-0.5486739677120778,0.5175658195315739,-0.4032284568442942,-0.3077792493221278,-0.534872987163939,-0.1678250210843728,1.667828688961216,-0.8237946534231991,-0.7813128846745151,False
2249,2020-03-01,-0.15322695482323387,-0.02645724796964694,0.49578551052415637,-0.07642552803347705,-2.1101011468697313,1.2711126979007865,0.047315337158719814,0.24806369857211916,-0.600623498684942,-0.6946468951356748,0.3766751422936479,-0.7715053384209395,0.00850769063088967,0.949856067043989,-1.1112434702508478,0.33098573483123345,-0.1678250210843728,0.8155592018489634,0.3103128232553293,0.505492604071433,False
2250,2020-03-01,-1.1477229920764482,0.34736870579451673,0.15029247713711608,-0.5626578704811773,-0.15055545322263064,1.2711126979007865,-0.44744568905042514,0.12238906616290159,-0.600623498684942,-0.8145685647753604,1.3338398399362135,-1.2553399156843907,0.1975262881299963,0.5315012355830503,1.138456319424857,0.05373398286552341,0.15357067672077493,-1.2926023410169647,0.3103128232553293,0.505492604071433,False
2259,2020-03-01,-0.22617918869608933,0.6265829933987807,1.2075553067981766,-0.031699723217435284,0.7588810834426861,-0.551846859842222,0.43212728062747763,0.050687306604513455,-0.600623498684942,-1.0552937133768066,-0.5921730540332318,-1.2493853347246986,0.23574533037587572,-0.4032284568442942,0.8564240410572682,-0.534872987163939,-0.6036875238773777,-0.6832069907783748,-0.8237946534231991,-0.7813128846745151,False
2264,2020-03-01,0.012918367576914672,0.495724185897662,0.49578551052415637,-0.5626578704811773,1.266800277481857,-0.551846859842222,1.0985729117621745,0.5335533877769022,-0.600623498684942,-0.9997830500642638,-0.7522468347219955,-0.6159569978280541,-0.6436986391039939,-0.4032284568442942,1.138456319424857,-0.534872987163939,0.4630852775959813,0.535583709698805,-0.8237946534231991,-0.7813128846745151,False
2290,2020-03-01,0.3170207594365239,-0.02645724796964694,-1.186310502655361,-0.9852260477762628,0.37679416703162566,1.2711126979007865,-0.041412237868616676,0.5335533877769022,-0.600623498684942,0.06344320076883994,1.3715791839014042,2.1565106268292924,-0.7809325193369059,0.949856067043989,-0.2527474309151336,0.33098573483123345,1.2578604779537088,-0.07381164053978485,0.3103128232553293,0.505492604071433,False
2296,2020-03-01,-1.1477229920764482,0.17610487288965934,-2.557697522883568,-1.136047158448106,0.14953696338604733,-0.551846859842222,-0.3468546608809541,-0.8550603135117105,-0.600623498684942,-1.4177784616462246,-0.8974710215210184,-1.6669705118967608,-0.9637381195202763,-0.4032284568442942,1.5669707602043936,-0.534872987163939,0.8433923134280742,0.12236984359574132,-0.8237946534231991,-0.7813128846745151,False
